geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0030522	intracellular receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0030522	218	26	10.5324609964771	2.468558868501529	1.929345042939179e-5	0.0013691351576372067	11819;11848;12953;13163;15375;15378;16000;18171;18626;18712;19013;19014;20148;20181;20182;21815;22196;22259;26424;57320;66663;67278;67664;228607;230073;328572	Nr1h3;Daxx;Rhoa;Ube2i;Rxra;Hnf4a;Med1;Igf1;Per1;Ppara;Nr1i2;Pim1;Nr5a2;Park7;Nr2f2;Pagr1a;Uba5;Rnf125;Foxa1;Mavs;Rxrb;Ddx58;Tgif1;Ep300;Dhrs3;Cry2
GO:0009755	hormone-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0009755	194	24	9.372924006039256	2.560567010309278	2.1837343964659084e-5	0.0013691351576372067	11819;11848;12953;13163;14527;15375;15378;16000;18171;18626;19013;19014;20181;20182;22196;22259;26379;26424;57320;66663;67278;72674;217166;328572	Nr1h3;Daxx;Rhoa;Ube2i;Rxra;Hnf4a;Med1;Igf1;Nr1d1;Per1;Ppara;Nr1i2;Esrra;Gcgr;Nr5a2;Adipor1;Park7;Nr2f2;Pagr1a;Uba5;Foxa1;Rxrb;Ep300;Cry2
GO:1901615	organic hydroxy compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:1901615	457	43	22.07951685958732	1.9475063822027716	2.1919651538526708e-5	0.0013691351576372067	11607;11806;11812;11814;11816;12359;12660;12724;13202;13478;13850;14385;15360;15485;16332;16816;16828;16971;17777;18979;18984;19014;20148;20280;26424;26458;26459;50500;54150;56209;56448;57320;66113;67078;67800;67815;72017;72999;76500;83702;217166;226144;235623	Ddt;Pon1;Apoe;Sec14l2;Insig2;Por;Med1;Hsd17b1;Nr1d1;Akr1c6;Ephx2;Clcn2;Chka;Erlin1;Nr5a2;Cyb5r1;Cat;Slc27a2;Hmgcs2;Mttp;Scp2;Park7;Slc27a5;Dgat2;Apoa5;Apoc3;Apoa1;Slc37a4;Dpagt1;Scap;Ip6k2;Inppl1;Gde1;Lcat;Rdh7;Lrp1;Apoc1;Pgp;Agtr1a;Cyp2d22;Ldha;Dhrs3;Ttpa
GO:0006109	regulation of carbohydrate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006109	173	22	8.35832913940614	2.6321050096339116	3.1067265620743356e-5	0.001683378302505615	12492;12499;14527;15378;15483;16000;16010;16548;17319;17691;17869;19013;19045;20869;59090;67078;67800;68734;69181;72674;212980;217166	Stk11;Hsd11b1;Igfbp4;Hnf4a;Igf1;Nr1d1;Entpd5;Myc;Ppara;Sik1;Gcgr;Slc45a3;Adipor1;Dyrk2;Khk;Scarb2;Dgat2;Mif;Midn;Ppp1ca;Ppp4r3a;Pgp
GO:0019216	regulation of lipid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019216	333	34	16.088575742325112	2.113300800800801	3.109688982461112e-5	0.001683378302505615	11607;11806;11812;11814;11816;12724;12894;13850;14061;15378;15902;16000;17691;18576;18984;19013;20280;20850;22259;66113;66592;66853;66887;67800;67815;72674;72999;75387;170749;192652;212980;217166;226144;235623	Nr1h3;Apoe;Sec14l2;Insig2;Stat5a;Por;Hnf4a;Mtmr4;Igf1;Id2;Nr1d1;Ephx2;Ppara;Clcn2;Sik1;Cpt1a;Erlin1;Pnpla2;Slc45a3;Adipor1;F2;Stoml2;Scp2;Sirt4;Pde3b;Dgat2;Apoa5;Apoc3;Apoa1;Scap;Apoc1;Wdr81;Lonp2;Agtr1a
GO:0051186	cofactor metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051186	488	44	23.577252138902868	1.8662056010928962	4.9345884448270816e-5	0.002504303635749744	11674;11720;12359;12499;13076;13808;14630;14863;14870;14871;15288;15360;15369;15378;15483;16000;16548;16828;16922;17319;17434;17869;18477;19013;20280;20425;21672;30956;54683;55951;56720;57320;67800;68066;68087;68263;70789;71743;83702;103140;109129;229905;234724;625249	Gstt1;Gstt3;Tat;Coasy;Hmox2;Prdx2;Mocs2;Hsd11b1;Hnf4a;Slc25a39;Igf1;Shmt1;Dcakd;Akr1c6;Entpd5;Pdhb;Myc;Ppara;Mpc1;Prdx5;Phyh;Mmadhc;Kynu;Cat;Hmgcs2;Tdo2;Gclm;Scp2;Prdx1;Park7;Khk;Aass;Aldoa;Dgat2;Hmbs;Cyp1a1;Mif;Mat1a;Kyat3;Gstm2;Eno3;Gstp1;Ldha;Gpx4
GO:0006631	fatty acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006631	372	36	17.972823351786612	2.003024193548387	5.710972036832018e-5	0.0027278289964162345	11812;12894;13101;13105;13106;13850;14979;15378;16922;17319;18984;19013;22259;23945;26458;26459;52430;56448;66113;66887;67460;67800;72674;72999;75387;83702;93732;96979;102632;212980;224530;226144;235623;235674;328035;545123	Nr1h3;Insig2;Por;Acaa1b;Hnf4a;Akr1c6;Acox2;Ephx2;Ppara;Cpt1a;Erlin1;Cyp2e1;Slc45a3;Adipor1;Phyh;Ptges2;Slc27a2;Decr1;Echdc2;Sirt4;Slc27a5;Dgat2;Apoa5;Scap;Mgll;Mif;Apoc1;Fads6;Lonp2;Cyp2d22;Acat3;Cyp2d11;Cyp2d9;H2-Ke6;Acad11;Cyp2d10
GO:1901361	organic cyclic compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:1901361	481	43	23.23905385002516	1.8503335065835067	7.310419155936998e-5	0.0032978113081226904	11674;11792;11816;12499;12696;13076;13808;13850;15369;15445;15483;16000;16548;16828;17308;17319;17869;18950;19013;22436;22687;27756;50783;51810;52830;56189;56720;66194;67724;68544;69537;69724;70044;70266;70789;73158;76974;212647;234069;234724;235674;320720;353190	Tat;Apoe;Hmox2;Lsm2;Acaa1b;Hsd11b1;Dnase1l1;Igf1;Mgat1;Entpd5;Ephx2;Pop1;Myc;Ppara;Pycrl;Xdh;Urah;Kynu;Fastkd1;Tdo2;Pnrc2;Aldh4a1;Khk;Hpd;Aldoa;Lsm4;Zpr1;Cyp1a1;Mif;Apex1;Prodh2;Larp1;Pcid2;Edc3;Hnrnpu;Kyat1;Trir;Cirbp;Rnaseh2a;Eno3;Ldha;Tut1;Pnp
GO:0016053	organic acid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0016053	349	34	16.86160040261701	2.0164159503342884	8.005058759308348e-5	0.0034211093223991463	11674;11812;12411;12499;13076;13808;14979;15378;15586;16000;16548;16828;17319;17869;19013;20425;22259;23945;26433;26458;26459;30956;57320;66113;66194;70789;72999;96979;212980;216456;217166;226144;235623;328035	Nr1h3;Insig2;Plod3;Hyal1;Hnf4a;Igf1;Shmt1;Nr1d1;Entpd5;Myc;Ppara;Pycrl;Cbs;Erlin1;Slc45a3;Ptges2;Kynu;Slc27a2;Park7;Khk;Aass;Slc27a5;Aldoa;Apoa5;Cyp1a1;Scap;Mgll;Mif;Apoc1;Gls2;Fads6;Eno3;Ldha;H2-Ke6
GO:0019439	aromatic compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:0019439	453	40	21.88626069451434	1.8276306107431937	1.6870073668473484e-4	0.006849249909400235	11674;11792;12499;12696;13076;13808;13850;15369;15445;16000;16548;16828;17308;17319;17869;18950;18979;19013;22436;22687;27756;50783;51810;52830;56720;66194;67724;68544;69537;69724;70044;70266;70789;73158;76974;234069;234724;235674;320720;353190	Tat;Pon1;Hmox2;Lsm2;Acaa1b;Dnase1l1;Igf1;Mgat1;Entpd5;Ephx2;Pop1;Myc;Ppara;Pycrl;Xdh;Urah;Kynu;Fastkd1;Tdo2;Pnrc2;Khk;Hpd;Aldoa;Lsm4;Zpr1;Cyp1a1;Mif;Apex1;Larp1;Pcid2;Edc3;Hnrnpu;Kyat1;Trir;Cirbp;Rnaseh2a;Eno3;Ldha;Tut1;Pnp
GO:0019693	ribose phosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019693	443	39	21.403120281831907	1.8221642212189617	2.1580051553871105e-4	0.00834428660083016	11674;11814;11848;11931;11947;12499;12865;13808;15360;15378;15483;16000;16548;16828;17319;17434;17869;17995;18950;19013;20280;22245;22272;30956;55951;56720;57320;66416;66592;67800;68087;68263;68550;70789;71743;107197;109674;225887;270166	Coasy;Uck1;Rhoa;Clpx;Mocs2;Hsd11b1;Hnf4a;Igf1;Dcakd;Entpd5;Pdhb;Myc;Ppara;Mpc1;Atp5b;Atp1b1;Kynu;Hmgcs2;Ampd2;Tdo2;Stoml2;Scp2;Park7;Khk;Aass;Aldoa;Dgat2;Apoc3;Mif;Ndufv1;Ndufa7;Uqcrq;Tefm;Ndufs8;Eno3;Ldha;Uqcc3;Cox7a1;Pnp
GO:1902532	negative regulation of intracellular signal transduction	http://amigo.geneontology.org/amigo/term/GO:1902532	492	42	23.77050830397584	1.7668953252032522	2.4262243380834825e-4	0.008755387023832769	11816;11848;12051;14678;14870;15239;15378;15587;16000;16332;17237;17246;17319;17691;18226;18576;18626;20869;22210;22334;22433;22436;23980;29811;56032;57320;64209;64384;67603;67605;67664;68350;69181;70686;72674;74155;100952;101613;108995;217039;219158;378425	Apoe;Stk11;Ndrg2;Rhoa;Hyal2;Nprl2;Akt1s1;Hnf4a;Dusp6;Igf1;Mdm2;Ube2b;Xbp1;Ggnbp2;Per1;Vdac2;Mgrn1;Sik1;Xdh;Sirt3;Hgs;Adipor1;Dyrk2;Park7;Errfi1;Emilin1;Dusp16;Pde3b;Herpud1;Gnai2;Inppl1;Pebp1;Rnf125;Mif;Ccar2;Nlrp6;Tbc1d10c;Mul1;Bcl3;Gstp1;Nlrp12;Nup62
GO:0072593	reactive oxygen species metabolic process	http://amigo.geneontology.org/amigo/term/GO:0072593	268	27	12.94816305988928	2.085237873134328	2.479974156996967e-4	0.008755387023832769	11596;11607;11848;11988;12176;12359;12411;13076;13430;14061;14678;14870;15516;16000;18477;18984;21672;22333;22436;53791;54683;57320;64384;71893;80385;106759;216456	Prdx2;Por;Rhoa;Tusc2;Ager;Noxo1;Igf1;Vdac1;Hsp90ab1;Cbs;Xdh;Prdx5;Sirt3;Cat;F2;Prdx1;Park7;Slc7a2;Cyp1a1;Gnai2;Dnm2;Gls2;Ticam1;Agtr1a;Gstp1;Bnip3;Tlr5
GO:0009141	nucleoside triphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009141	270	27	13.044791142425767	2.0697916666666667	2.796326439351571e-4	0.008899649599760985	11674;11814;11848;11931;11947;12499;12865;13808;16000;16548;16828;17319;17434;17869;17995;18950;19013;22245;22272;57320;66416;66592;68550;107197;109674;225887;270166	Uck1;Rhoa;Clpx;Mocs2;Igf1;Entpd5;Myc;Ppara;Atp5b;Atp1b1;Ampd2;Stoml2;Park7;Khk;Aldoa;Apoc3;Mif;Ndufv1;Ndufa7;Uqcrq;Tefm;Ndufs8;Eno3;Ldha;Uqcc3;Cox7a1;Pnp
GO:0048545	response to steroid hormone	http://amigo.geneontology.org/amigo/term/GO:0048545	358	33	17.296426774031204	1.9079085195530725	2.855728544557401e-4	0.008899649599760985	11607;11819;11848;12953;13163;14870;15375;15378;16000;16816;17246;18128;18171;18626;19013;19014;20181;20182;20969;22196;22259;23980;26379;26424;51810;56338;57320;66663;67278;74155;217166;234724;328572	Tat;Nr1h3;Daxx;Rhoa;Ube2i;Rxra;Hnf4a;Med1;Igf1;Mdm2;Sdc1;Nr1d1;Per1;Ppara;Nr1i2;Esrra;Nr5a2;Notch1;Park7;Errfi1;Nr2f2;Pagr1a;Uba5;Pebp1;Lcat;Foxa1;Txnip;Hnrnpu;Rxrb;Agtr1a;Ep300;Gstp1;Cry2
GO:0042326	negative regulation of phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0042326	434	38	20.968293910417714	1.812259984639017	2.888642232269367e-4	0.008899649599760985	11596;11814;11816;11819;11848;14870;15378;15587;16000;16332;18226;18626;19084;21770;22210;22433;22436;23980;28084;29811;51810;56032;57320;59090;64384;67603;67605;70686;74155;93742;100952;101613;103844;108995;211770;217039;230126;378425	Apoe;Ndrg2;Rhoa;Hyal2;Nprl2;Akt1s1;Ager;Hnf4a;Dusp6;Igf1;Ube2b;Xbp1;Ggnbp2;Prkar1a;Per1;Xdh;Sirt3;Pard3;Park7;Errfi1;Emilin1;Dusp16;Nr2f2;Apoc3;Trib1;Inppl1;Pebp1;Midn;Nlrp6;Hnrnpu;Tbc1d10c;Shb;Inca1;Ppp2r5d;Gstp1;Vps25;Nlrp12;Nup62
GO:0072521	purine-containing compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0072521	481	41	23.23905385002516	1.7642714830214832	2.9592430935165837e-4	0.008899649599760985	11674;11814;11848;11931;11947;12499;12865;13808;15360;15378;16000;16548;16828;17319;17434;17869;17995;18950;19013;20280;20425;22272;22436;30956;55951;56720;57320;66416;66592;67800;68087;68263;68550;70789;71743;76974;107197;109674;117591;225887;270166	Coasy;Slc2a9;Rhoa;Clpx;Mocs2;Hnf4a;Igf1;Shmt1;Dcakd;Entpd5;Pdhb;Myc;Ppara;Mpc1;Xdh;Atp5b;Urah;Atp1b1;Kynu;Hmgcs2;Ampd2;Tdo2;Stoml2;Scp2;Park7;Khk;Aass;Aldoa;Dgat2;Apoc3;Mif;Ndufv1;Ndufa7;Uqcrq;Tefm;Ndufs8;Eno3;Ldha;Uqcc3;Cox7a1;Pnp
GO:0042737	drug catabolic process	http://amigo.geneontology.org/amigo/term/GO:0042737	151	18	7.295420231504781	2.4673013245033113	3.6015849895243424e-4	0.010444596469620593	12359;13101;13105;13106;15445;18171;18477;18984;21672;26384;30956;54683;56448;104174;234724;434437;545123;545817	Tat;Prdx2;Por;Nr1i2;Gldc;Prdx5;Cyp2e1;Cat;Prdx1;Hpd;Cyp2w1;Aass;Amt;Gnpda1;Cyp2d22;Cyp2d11;Cyp2d9;Cyp2d10
GO:0097164	ammonium ion metabolic process	http://amigo.geneontology.org/amigo/term/GO:0097164	167	19	8.068444891796679	2.3548527944111775	4.534353510623479e-4	0.0126523163467162	11607;11806;11812;12660;12894;16816;18979;18984;23980;56448;57320;66113;83702;99712;110695;212862;214253;218865;330817	Pon1;Por;Chdh;Akr1c6;Chka;Cpt1a;Park7;Apoa5;Apoa1;Pebp1;Lcat;Apoc1;Cept1;Agtr1a;Aldh7a1;Chpt1;Dhps;Cyp2d22;Etnk2
GO:0009123	nucleoside monophosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009123	279	27	13.47961751383996	2.003024193548387	4.7059639543189924e-4	0.0126523163467162	11674;11814;11848;11931;11947;12499;12865;13808;16000;16548;16828;17319;17869;17995;19013;20425;22245;22272;57320;66416;66592;68550;72090;107197;109674;225887;270166	Uck1;Rhoa;Clpx;Igf1;Shmt1;Entpd5;Myc;Ppara;Atp5b;Atp1b1;Ampd2;Stoml2;Park7;Khk;Aldoa;Apoc3;Mif;Entpd8;Ndufv1;Ndufa7;Uqcrq;Tefm;Ndufs8;Eno3;Ldha;Uqcc3;Cox7a1
GO:0042157	lipoprotein metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042157	129	16	6.232511323603422	2.5671834625323	4.830317817096086e-4	0.0126523163467162	11806;11812;11814;11816;16816;16891;17777;19013;66113;67800;70178;70325;77583;216169;228136;230801	Apoe;Abhd17a;Ppara;Mttp;Dgat2;Apoa5;Apoc3;Apoa1;Zdhhc5;Lcat;Abhd17c;Apoc1;Notum;Pigv;Pigw;Lipg
GO:0097006	regulation of plasma lipoprotein particle levels	http://amigo.geneontology.org/amigo/term/GO:0097006	60	10	2.898842476094615	3.4496527777777777	5.465199703191814e-4	0.013867944246849229	11806;11812;11814;11816;13660;16816;16891;17777;66113;67800	Apoe;Ehd1;Mttp;Dgat2;Apoa5;Apoc3;Apoa1;Lcat;Apoc1;Lipg
GO:0034367	protein-containing complex remodeling	http://amigo.geneontology.org/amigo/term/GO:0034367	23	6	1.1112229491696024	5.399456521739131	6.193386826107705e-4	0.015239485159998354	11806;11812;11816;16816;16891;66113	Apoe;Apoa5;Apoa1;Lcat;Apoc1;Lipg
GO:0098754	detoxification	http://amigo.geneontology.org/amigo/term/GO:0098754	108	14	5.217916456970307	2.6830632716049383	6.859393017583093e-4	0.016381844500816093	11816;12359;14863;14870;14871;17748;17750;18477;21672;22782;54683;57320;235674;625249	Gstt1;Apoe;Prdx2;Acaa1b;Prdx5;Cat;Prdx1;Park7;Mt2;Mt1;Slc30a1;Gstm2;Gstp1;Gpx4
GO:0006520	cellular amino acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006520	260	25	12.56165072974333	1.990184294871795	8.259466321913767e-4	0.01916196186683994	11720;12041;12411;14630;15378;15445;20425;26433;30956;56189;56448;56720;57320;66194;70266;70789;75387;76282;104174;112406;212647;216456;229905;234724;434437	Tat;Plod3;Hnf4a;Shmt1;Gpt;Pycrl;Cbs;Gldc;Kynu;Tdo2;Gclm;Aldh4a1;Park7;Hpd;Sirt4;Aass;Bckdk;Amt;Prodh2;Mat1a;Kyat1;Kyat3;Gls2;Egln2;Cyp2d22
GO:0017038	protein import	http://amigo.geneontology.org/amigo/term/GO:0017038	218	22	10.5324609964771	2.0887805810397557	8.817704321467668e-4	0.01988882196953263	11816;12051;12953;15378;15516;15587;16000;18226;19014;21849;22433;22687;30055;30059;56338;66887;212999;218210;224824;228607;320938;328572	Pex6;Apoe;Trim28;Hyal2;Tnpo3;Hnf4a;Med1;Igf1;Timm13;Xbp1;Nup153;Hsp90ab1;Timm10;Tnpo2;Zpr1;Mavs;Txnip;Lonp2;Bcl3;Ep300;Cry2;Nup62
GO:0090407	organophosphate biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0090407	484	39	23.383995973829894	1.6678073347107438	0.001210278650804364	0.026560709850084963	11674;11806;11947;12499;12660;13478;13808;15360;16000;16332;16548;16816;17319;17434;17869;18950;19013;20280;20425;22245;28042;55951;55979;66592;67512;68087;68263;68671;70325;70789;71743;72090;76500;99712;107197;109674;212862;214253;230801	Coasy;Uck1;Mocs2;Igf1;Shmt1;Dcakd;Entpd5;Pdhb;Myc;Ppara;Mpc1;Chka;Pcyt2;Atp5b;Kynu;Agpat2;Hmgcs2;Ampd2;Stoml2;Scp2;Khk;Aldoa;Apoa1;Dpagt1;Ip6k2;Inppl1;Mif;Agpat1;Lcat;Entpd8;Cept1;Pigv;Pigw;Chpt1;Eno3;Etnk2;Uqcc3;Selenoi;Pnp
GO:0046700	heterocycle catabolic process	http://amigo.geneontology.org/amigo/term/GO:0046700	438	36	21.161550075490688	1.7011986301369864	0.0013064064667819286	0.027915843448077002	11674;11792;12499;12696;13076;13808;15369;16000;16548;16828;17308;17319;17869;18950;19013;22436;22687;27756;50783;51810;52830;56189;56720;66194;67724;68544;69537;69724;70044;70789;73158;76974;212647;234069;320720;353190	Hmox2;Lsm2;Dnase1l1;Igf1;Mgat1;Entpd5;Pop1;Myc;Ppara;Pycrl;Xdh;Urah;Kynu;Fastkd1;Tdo2;Pnrc2;Aldh4a1;Khk;Aldoa;Lsm4;Zpr1;Cyp1a1;Mif;Apex1;Prodh2;Larp1;Pcid2;Edc3;Hnrnpu;Trir;Cirbp;Rnaseh2a;Eno3;Ldha;Tut1;Pnp
GO:2001233	regulation of apoptotic signaling pathway	http://amigo.geneontology.org/amigo/term/GO:2001233	392	33	18.939104177151485	1.7424266581632653	0.001382311336871389	0.028780430911270975	12176;13144;13163;14373;14630;14678;14870;15587;16000;17000;17246;17319;17428;17869;19045;19367;20439;21672;21944;22334;22433;57320;59004;64209;68350;69260;73699;103844;170770;171543;217011;219158;228355	Mnt;Bbc3;Daxx;Pias4;Prdx2;G0s2;Hyal2;Igf1;Mdm2;Xbp1;Nle1;Vdac2;Myc;Rad9a;Gclm;Park7;Ltbr;Herpud1;Ppp2r1b;Gnai2;Mif;Ccar2;Dapk3;Siah2;Bmf;Ppp1ca;Madd;Mul1;Inca1;Gstp1;Ing2;Bnip3;Tnfsf12
