geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0010876	lipid localization	http://amigo.geneontology.org/amigo/term/GO:0010876	375	39	21.0025882522108	1.8569139922978177	1.413911338112861e-4	0.009254970071646662	11607;11806;11807;11814;12492;12780;13660;16816;17319;17777;18035;18145;18670;18830;18979;20280;20493;20850;20851;26458;26459;27404;28248;28250;50500;53357;55938;56018;58887;64008;65970;66113;66592;66853;66968;68505;71764;74114;103161	Pon1;Crot;Stat5a;Apoa2;Plin5;Pltp;Abca8b;Stat5b;Nfkbia;Slc10a1;Lima1;Apom;Npc1;Ehd1;Vps51;Abcc2;Pnpla2;Slc27a2;Mttp;Stoml2;Scp2;Scarb2;Slco1a4;Slc27a5;Stard10;Apoa5;Apoc3;Apoa1;C2cd2l;Aqp9;Mif;Lcat;Slco1a1;Abcb4;Pla2g6;Apof;Agtr1a;Repin1;Ttpa
GO:0061008	hepaticobiliary system development	http://amigo.geneontology.org/amigo/term/GO:0061008	166	22	9.297145732978647	2.3663176454212227	1.4607441841629765e-4	0.009254970071646662	11429;11692;13001;13170;13649;13849;15242;15378;15379;15451;17158;18128;19123;19697;20683;20687;20851;22433;53817;109900;110391;279766	Hpn;Sp1;Qdpr;Hnf4a;Ddx39b;Egfr;Xbp1;Stat5b;Aco2;Man2a1;Proc;Csnk2b;Rela;Hhex;Asl;Notch1;Sp3;Rhbdd3;Ephx1;Gfer;Onecut1;Dbp
GO:0043543	protein acylation	http://amigo.geneontology.org/amigo/term/GO:0043543	237	28	13.273635775397224	2.1094446520747687	1.5031427725942237e-4	0.009254970071646662	14533;14645;18107;18626;18984;19708;21761;22378;22433;56441;57320;64384;66277;67773;68691;68845;70178;74026;74343;75560;76901;81601;216169;224727;225895;231713;328572;331623	Abhd17a;Pih1d1;Taf6l;Por;Jade2;Xbp1;Per1;Nmt1;Bag6;Dpf2;Kat5;Sirt3;Kansl1l;Glul;Crtc2;Park7;Ep400;Klf15;Kat8;Wbp2;Bend3;Abhd17c;Naa25;Msl1;Ep300;Morf4l1;Naa80;Bloc1s1
GO:0097164	ammonium ion metabolic process	http://amigo.geneontology.org/amigo/term/GO:0097164	167	22	9.353152634984543	2.3521480786821733	1.5956844951114935e-4	0.009254970071646662	11607;11806;11807;12894;16816;18979;18984;56448;56632;57320;66113;69215;74114;74442;75986;81535;102247;110198;170442;212862;218865;330817	Pon1;Crot;Por;Apoa2;Chdh;Sgpp1;Cpt1a;Akr7a5;Park7;Gpat4;Apoa5;Apoa1;Lcat;Agmat;Bbox1;Agtr1a;Sgms2;Sphk2;Chpt1;Dhps;Cyp2d22;Sat2
GO:0051186	cofactor metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051186	488	47	27.331368178876986	1.719635829878575	1.9396584452902044e-4	0.010500017717170972	11655;12359;13649;13808;14121;14431;14718;14782;14871;14872;15288;15360;15369;15378;15526;16548;16922;17319;17434;18477;20280;21672;26363;30956;52538;56738;57320;58810;68087;68263;68801;70456;70789;74114;74156;75475;100198;102247;103140;107146;107747;110198;110391;223646;229905;234724;270076	Gstt1;Gstt3;Tat;Crot;Gcdh;Hmox2;Prdx2;Mocs2;Qdpr;Hnf4a;Egfr;Gamt;Dcakd;Acot12;Pdhb;Btd;Oplah;Naprt;Hspa9;Got1;Mpc2;Phyh;Kynu;Cat;Hmgcs2;Scp2;Prdx1;Akr1a1;Akr7a5;Park7;H6pd;Khk;Aass;Aldh1l1;Gpat4;Gsr;Hmbs;Elovl5;Alas1;Mif;Gstt2;Acaa2;Kyat3;Eno3;Glyat;Mocs1;Fbp1
GO:0019693	ribose phosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019693	443	43	24.81105758861169	1.7330982303526257	3.0433390672546246e-4	0.015293699801267642	11515;11637;11814;11848;11947;13808;14121;15360;15378;16548;17319;17434;20280;20930;22245;30956;52538;56248;56738;57320;66416;66445;66592;68087;68263;68550;68801;70456;70789;71679;72900;74114;74156;100198;102247;107146;107197;109674;110385;209558;216974;270076;331623	Uck1;Crot;Gcdh;Adcy9;Rhoa;Mocs2;Surf1;Hnf4a;Enpp3;Dcakd;Acot12;Pdhb;Cyc1;Ndufv2;Ak3;Atp5b;Mpc2;Kynu;Hmgcs2;Ampd2;Stoml2;Scp2;Ak2;Park7;H6pd;Khk;Aass;Gpat4;Pde4c;Apoc3;Elovl5;Mif;Atp5h;Acaa2;Bend3;Ndufa7;Proca1;Tefm;Eno3;Glyat;Mocs1;Fbp1;Uqcc3
GO:0010608	posttranscriptional regulation of gene expression	http://amigo.geneontology.org/amigo/term/GO:0010608	417	41	23.354878136458407	1.7555218982708571	3.20188296331958e-4	0.015293699801267642	11848;12051;13144;13629;13649;14694;14786;15388;15473;17347;18173;18626;18813;19290;19291;19652;20091;20181;20918;22121;23983;26396;52575;53817;53872;56403;56484;67843;69635;76846;80912;83701;101122;108112;110954;192160;217869;234384;320720;328572;100503670	Rps9;Rhoa;Rpl10;Hnrnpl;Rxra;Grb7;Ddx39b;Egfr;Mknk2;Rack1;Per1;Eif5;Dapk1;Rida;Pa2g4;Slc11a1;Fastkd1;Caprin1;Rps3a1;Pum1;Rbm3;Syncrip;Slc35a4;Dapk3;Eef2;Map2k2;Eif1;Mpv17l2;Srrt;Pura;Trmt10c;Foxo3;Rpusd3;Pcbp1;Bcl3;Ep300;Rpl5;Rpl13a;Casc3;Eif4ebp3;Purb
GO:0033865	nucleoside bisphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0033865	106	15	5.936731612624919	2.526642768910311	8.063299042722072e-4	0.03637443790383513	15360;15378;20280;30956;52538;68087;68263;68801;70456;70789;74114;74156;102247;107146;270076	Crot;Gcdh;Hnf4a;Dcakd;Acot12;Pdhb;Mpc2;Kynu;Hmgcs2;Scp2;Aass;Gpat4;Elovl5;Acaa2;Glyat
GO:0006638	neutral lipid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006638	121	16	6.776835142713351	2.3609840970093043	0.0011567055199823706	0.04943394116977289	11806;11807;11814;12359;12894;13106;14385;16195;17691;17777;26459;66113;66853;66968;102247;103161	Apoa2;Plin5;Il6st;Sik1;Cpt1a;Cyp2e1;Pnpla2;Cat;Mttp;Slc27a5;Gpat4;Apoa5;Apoc3;Apoa1;Slc37a4;Apof
GO:0032527	protein exit from endoplasmic reticulum	http://amigo.geneontology.org/amigo/term/GO:0032527	39	8	2.184269178229923	3.6625522530528953	0.001219645762231547	0.04951761794660081	22027;50907;64209;66397;67819;70377;74126;226418	Derl3;Hsp90b1;Sar1b;Derl1;Syvn1;Herpud1;Preb;Yod1
